galaxy,cluster,sftype,agntype,right_ascension,declination,distance,redshift,modified_redshift,itot_151,itot_610,itot_1400,itot_4860,itot_18000,m_hi,cos_va,itot_24mic,itot_70mic,itot_100mic,itot_160mic,itot_250mic,itot_350mic,itot_450mic,itot_500mic,itot_850mic,itot_1200mic,K_mag,RQQ_IR_class,SD_flag,dlog_L
40240370,0,0,2,-1.42888,1.30554,4513.623,1.582926,1.58256249,-1.1998,-1.6489,-1.9145,-2.3133,-2.7394,0,0.4505,-5.08126,-5.50188,-5.4111,-4.9459,-4.7322,-4.76401,-4.88115,-4.94709,-5.44024,-5.86616,17.743,0,0,0
40243139,0,0,2,0.72091,4.23711,4525.501,1.589657,1.59109755,-2.2289,-2.6832,-2.9534,-3.3583,-3.7848,0,0.044,-6.06683,-6.48648,-6.39961,-5.93394,-5.71846,-5.74928,-5.86601,-5.93158,-6.42403,-6.84769,20.2111,0,0,0
40243602,0,0,2,-4.8733,4.63253,4542.622,1.5994,1.59918263,-2.2251,-2.6786,-2.9482,-3.3522,-3.7786,0,0.552,-5.91813,-6.33645,-6.25519,-5.78885,-5.57081,-5.60022,-5.71617,-5.78141,-6.27291,-6.69239,19.8455,0,0,0
40253557,0,0,2,-1.23457,-4.55896,4530.832,1.592685,1.59336999,-1.3632,-1.8159,-2.0846,-2.4875,-2.9138,0,0.2851,-4.8092,-5.22842,-5.1433,-4.67742,-4.46114,-4.49152,-4.60807,-4.67347,-5.16562,-5.58796,17.0689,0,0,0
40254850,0,0,2,-1.36276,-2.82244,4522.664,1.588047,1.58848139,-1.1415,-1.2057,-1.2882,-1.5263,-1.9436,0,0.9946,-5.0414,-5.46128,-5.37348,-4.90792,-4.69287,-4.72392,-4.84075,-4.9064,-5.39902,-5.82338,17.6465,0,0,0
40256518,0,0,2,-1.69136,-1.25825,4518.511,1.585693,1.5840645,-2.1054,-2.5595,-2.8295,-3.234,-3.6605,0,0.0744,-5.67103,-6.09125,-6.00208,-5.53668,-5.32225,-5.35365,-5.47062,-5.53641,-6.02927,-6.45467,19.2191,0,0,0
40257141,0,0,2,-0.41787,-0.60834,4516.234,1.584404,1.58170373,-1.7045,-2.1583,-2.428,-2.8321,-3.2586,0,0.2119,-5.12429,-5.54469,-5.45477,-4.98947,-4.77538,-4.80697,-4.92402,-4.98988,-5.48287,-5.90879,17.8515,0,0,0
40259881,0,0,2,-4.46219,2.21214,4536.401,1.595854,1.59286358,-2.1343,-2.5818,-2.846,-3.243,-3.6689,0,0.2962,-5.5381,-5.95687,-5.87358,-5.40748,-5.19037,-5.22028,-5.33666,-5.40188,-5.89372,-6.3147,18.8931,0,0,0
40260531,0,0,2,0.58338,2.97555,4527.584,1.59084,1.59182033,-1.9983,-2.4523,-2.7223,-3.1267,-3.5531,0,0.7134,-5.25521,-5.67469,-5.5885,-5.12275,-4.90696,-4.9376,-5.05427,-5.11977,-5.61211,-6.03524,18.1828,0,0,0
40261260,0,0,2,4.50182,3.82046,4538.581,1.597096,1.60074696,-2.2312,-2.685,-2.9547,-3.359,-3.7854,0,0.2134,-5.13379,-5.55239,-5.4698,-5.00362,-4.78618,-4.81592,-4.93223,-4.99737,-5.48909,-5.90955,17.8831,0,0,0
40273016,0,0,2,3.05997,-3.98893,4539.131,1.597409,1.59748196,-2.0415,-2.4885,-2.7521,-3.1484,-3.5742,0,0.348,-5.20412,-5.62267,-5.54027,-5.07406,-4.85655,-4.88624,-5.00253,-5.06766,-5.55935,-5.97967,18.0591,0,0,0
40274799,0,0,2,3.80102,-2.3011,4537.64,1.59656,1.59504327,-1.4414,-1.8917,-2.1584,-2.5587,-2.9848,0,0.4807,-4.99292,-5.41159,-5.32869,-4.86255,-4.64525,-4.67507,-4.7914,-4.85658,-5.34835,-5.76903,17.5306,0,0,0
40274910,0,0,2,1.55335,-2.24434,4529.336,1.591835,1.59196576,-2.1408,-2.5947,-2.8647,-3.2692,-3.6957,0,0.3287,-5.09874,-5.51807,-5.43247,-4.96664,-4.75059,-4.78109,-4.8977,-4.96314,-5.45538,-5.87808,17.7922,0,0,0
40279279,0,0,2,0.24941,2.70345,4528.244,1.591215,1.59217463,-2.0709,-2.5248,-2.7946,-3.199,-3.6254,0,0.0167,-5.12204,-5.54146,-5.4555,-4.98972,-4.77383,-4.80442,-4.92106,-4.98654,-5.47884,-5.90181,17.8501,0,0,0
40279481,0,0,2,0.7556,2.9813,4531.032,1.5928,1.59368726,-1.7597,-2.133,-2.3406,-2.674,-3.0962,0,0.9037,-5.80898,-6.22817,-6.14312,-5.67723,-5.46092,-5.49128,-5.60784,-5.67322,-6.16537,-6.58765,19.5684,0,0,0
40279850,0,0,2,-4.60022,3.47759,4544.936,1.600721,1.599596,-1.2697,-1.7197,-1.9861,-2.386,-2.8121,0,0.6956,-4.97879,-5.39693,-5.31642,-4.84999,-4.63161,-4.66083,-4.77646,-4.84187,-5.33324,-5.75218,17.498,0,0,0
40280921,0,0,2,-4.31058,4.53395,4554.523,1.606201,1.60536802,-2.085,-2.5376,-2.8062,-3.2089,-3.6352,0,0.3938,-5.55075,-5.96797,-5.89067,-5.42386,-5.20407,-5.23251,-5.34685,-5.41295,-5.90379,-6.32048,18.9311,0,0,0
40292234,0,0,2,-4.4292,-3.86557,4555.567,1.606799,1.60788743,-1.1589,-1.6125,-1.8821,-2.2861,-2.7125,0,0.6618,-5.85357,-6.27068,-6.19374,-5.72689,-5.50694,-5.5353,-5.64951,-5.71568,-6.20646,-6.62291,19.6885,0,0,0
40292750,0,0,2,-2.87829,-3.22797,4547.498,1.602184,1.60247337,-2.014,-2.4679,-2.7377,-3.142,-3.5684,0,0.4871,-5.39868,-5.81653,-5.73683,-5.2703,-5.05154,-5.08055,-5.19584,-5.26143,-5.75266,-6.17099,18.5483,0,0,0
40293280,0,0,2,-0.84878,-2.64719,4537.112,1.596259,1.59582893,-2.0815,-2.5351,-2.8048,-3.2089,-3.6353,0,0.521,-5.23613,-5.65484,-5.57178,-5.10565,-4.88844,-4.91829,-5.03465,-5.09984,-5.59164,-6.01245,18.1384,0,0,0
40293494,0,0,2,2.25513,-2.50663,4540.333,1.598095,1.59714227,-1.7694,-2.2212,-2.489,-2.8906,-3.3169,0,0.1687,-5.19273,-5.61122,-5.52921,-5.06296,-4.84526,-4.87486,-4.9911,-5.0562,-5.54782,-5.96785,18.0312,0,0,0
40294195,0,0,2,2.12668,-1.54076,4540.163,1.597998,1.59997738,-2.1079,-2.5611,-2.8303,-3.2338,-3.6602,0,0.1797,-5.82326,-6.24176,-6.1597,-5.69345,-5.47578,-5.50539,-5.62164,-5.68674,-6.17837,-6.59844,19.6074,0,0,0
40295150,0,0,2,-3.66905,-0.52616,4539.045,1.59736,1.59736888,-2.5409,-2.56,-2.6325,-2.8652,-3.2827,0,0.9406,-4.94524,-5.36381,-5.28137,-4.81517,-4.59767,-4.62737,-4.74366,-4.80879,-5.30049,-5.72083,17.4119,0,0,0
40299886,0,0,2,-0.266,4.48249,4542.677,1.599432,1.59902295,-2.0696,-2.5137,-2.7749,-3.168,-3.5938,0,0.7831,-5.27505,-5.69338,-5.61213,-5.14578,-4.92774,-4.95715,-5.07308,-5.13833,-5.62983,-6.0493,18.2378,0,0,0
40311669,0,0,2,1.4876,-2.20193,4545.776,1.6012,1.60007385,-2.5009,-2.7364,-2.873,-3.1468,-3.5664,0,0.9818,-5.55133,-5.96938,-5.88915,-5.42268,-5.20418,-5.23333,-5.34885,-5.41432,-5.90564,-6.32438,18.9296,0,0,0
40312243,0,0,2,-0.20936,-1.45754,4539.273,1.59749,1.59657958,-1.6095,-2.0627,-2.3319,-2.7354,-3.1618,0,0.3604,-4.99361,-5.41216,-5.3298,-4.86359,-4.64605,-4.67573,-4.79201,-4.85714,-5.34882,-5.76911,17.5329,0,0,0
40315450,0,0,2,-1.54657,2.08628,4547.385,1.602119,1.6009135,-0.9837,-1.4173,-1.6693,-2.0512,-2.4763,0,0.6619,-4.99327,-5.41114,-5.3314,-4.86487,-4.64613,-4.67515,-4.79045,-4.85603,-5.34727,-5.76562,17.5348,0,0,0
40317574,0,0,2,3.82575,4.31983,4559.138,1.608845,1.60899102,-1.671,-2.1239,-2.3928,-2.796,-3.2223,0,0.6098,-4.91221,-5.32898,-5.25327,-4.78628,-4.56581,-4.59388,-4.70761,-4.77403,-5.26462,-5.68025,17.3364,0,0,0
40327471,0,0,2,4.19013,-4.83436,4574.034,1.617402,1.61762151,-1.8875,-2.3419,-2.6121,-3.0169,-3.4434,0,0.4259,-5.34287,-5.75821,-5.68762,-5.22004,-4.99739,-5.02428,-5.13606,-5.2035,-5.69331,-6.10557,18.4183,0,0,0
40328418,0,0,4,3.76729,-3.83047,4564.87,1.612133,1.61055767,-1.4731,-1.9085,-2.1623,-2.5462,-2.9715,0,0.8997,-5.46316,-5.87939,-5.80565,-5.33844,-5.11712,-5.14473,-5.25771,-5.32452,-5.81481,-6.22913,18.7158,0,0,0
40329162,0,0,2,-0.38207,-2.99774,4554.301,1.606074,1.6057089,-1.6808,-2.1308,-2.3971,-2.7969,-3.223,0,0.2272,-5.20673,-5.62397,-5.54659,-5.07979,-4.86003,-4.88849,-5.00286,-5.06894,-5.5598,-5.97653,18.0709,0,0,0
40330242,0,0,2,-2.4404,-2.12135,4554.879,1.606405,1.60844532,-1.0599,-1.5143,-1.7845,-2.1894,-2.6158,0,0.2606,-5.03581,-5.45299,-5.37582,-4.90899,-4.68915,-4.71756,-4.83186,-4.89798,-5.3888,-5.80541,17.6438,0,0,0
40330249,0,0,2,-2.04634,-2.14506,4550.994,1.604182,1.60460115,-2.2392,-2.6934,-2.9635,-3.3682,-3.7947,0,0.6294,-5.27661,-5.69419,-5.61567,-5.149,-4.92973,-4.95845,-5.07327,-5.13911,-5.63015,-6.04766,18.2445,0,0,0
40330720,0,0,2,-1.92245,-1.64847,4547.406,1.602131,1.60345377,-2.1062,-2.0692,-2.1308,-2.3575,-2.7751,0,0.9936,-5.43782,-5.85568,-5.77594,-5.30941,-5.09067,-5.11969,-5.23499,-5.30058,-5.79181,-6.21016,18.6461,0,0,0
40331916,0,0,2,-1.50996,-0.414,4547.348,1.602098,1.60132964,-1.9416,-2.3953,-2.6649,-3.0688,-3.4952,0,0.2308,-5.06631,-5.48418,-5.40443,-4.9379,-4.71916,-4.74819,-4.86349,-4.92907,-5.42031,-5.83868,17.7174,0,0,0
40335665,0,0,2,2.85306,4.0699,4565.564,1.612532,1.61276328,-2.2774,-2.7158,-2.9719,-3.3588,-3.7843,0,0.814,-5.35037,-5.76654,-5.69303,-5.22579,-5.00438,-5.03193,-5.14482,-5.21168,-5.70193,-6.11609,18.4341,0,0,0
40346472,0,0,2,-2.68689,-4.35132,4574.724,1.617799,1.61998009,-2.0266,-2.4777,-2.745,-3.146,-3.5723,0,0.3365,-5.46138,-5.87666,-5.80631,-5.3387,-5.11595,-5.14278,-5.25448,-5.32196,-5.81173,-6.22384,18.7148,0,0,0
40347830,0,0,2,2.24555,-2.75071,4563.191,1.611169,1.61168451,-2.3563,-2.534,-2.6494,-2.9087,-3.3281,0,0.9323,-5.18039,-5.59678,-5.52247,-5.05532,-4.83425,-4.86199,-4.97519,-5.04189,-5.53227,-5.94696,18.0083,0,0,0
40350073,0,0,2,-0.33345,-0.33883,4555.283,1.606636,1.60378476,-2.0086,-2.4475,-2.7043,-3.0919,-3.5174,0,0.7963,-5.43362,-5.85076,-5.77373,-5.30689,-5.08698,-5.11536,-5.22961,-5.29575,-5.78655,-6.20306,18.6385,0,0,0
40350281,0,0,2,-2.04341,-0.07667,4559.299,1.608937,1.60949476,-1.2219,-1.6749,-1.9438,-2.3471,-2.7734,0,0.3836,-5.51529,-5.93205,-5.8564,-5.3894,-5.1689,-5.19696,-5.31067,-5.3771,-5.86769,-6.28327,18.8441,0,0,0
40350613,0,0,2,-2.65968,0.31997,4555.887,1.606982,1.60685336,-1.5457,-1.9998,-2.2698,-2.6743,-3.1008,0,0.2035,-5.4477,-5.86479,-5.78796,-5.3211,-5.1011,-5.12943,-5.2436,-5.30978,-5.80056,-6.21693,18.6739,0,0,0
40350624,0,0,2,4.73167,0.32717,4569.818,1.614976,1.61446106,-2.282,-2.7196,-2.9751,-3.3613,-3.7868,0,0.9583,-5.52162,-5.93739,-5.86535,-5.39794,-5.1759,-5.20312,-5.31545,-5.3826,-5.87263,-6.28583,18.8637,0,0,0
40351456,0,0,2,-0.74704,1.28097,4556.619,1.607401,1.60491955,-1.8383,-2.2873,-2.5527,-2.9512,-3.3773,0,0.4556,-4.85753,-5.27455,-5.19797,-4.73108,-4.51098,-4.53925,-4.65332,-4.71955,-5.21029,-5.62649,17.1988,0,0,0
40352542,0,0,2,0.15079,2.83313,4557.965,1.608173,1.60739012,-2.2298,-2.6843,-2.9547,-3.3597,-3.7862,0,0.2021,-5.75751,-6.1744,-6.09828,-5.63134,-5.41104,-5.4392,-5.55309,-5.61942,-6.11008,-6.52597,19.4492,0,0,0
40353154,0,0,2,4.06436,3.62332,4571.039,1.615678,1.6161952,-2.5853,-2.7783,-2.8991,-3.1622,-3.5818,0,0.9,-5.49261,-5.90825,-5.83663,-5.36917,-5.14696,-5.17408,-5.28625,-5.35349,-5.84345,-6.25638,18.7916,0,0,0
40364319,0,0,2,-1.52379,-4.54258,4579.305,1.620439,1.62086592,-2.1282,-2.5796,-2.847,-3.2483,-3.6745,0,0.4165,-5.70224,-6.1171,-6.04831,-5.58052,-5.3571,-5.38357,-5.49468,-5.56248,-6.05193,-6.4631,19.3186,0,0,0
40364486,0,0,2,4.33645,-4.39435,4588.251,1.625603,1.62334401,-1.8115,-2.2171,-2.4474,-2.8046,-3.2286,0,0.9827,-5.50504,-5.91908,-5.85337,-5.38524,-5.16052,-5.18629,-5.29625,-5.36465,-5.8518,-6.26287,18.829,0,0,0
40367173,0,0,2,0.32134,-1.34992,4558.658,1.608569,1.60958665,-0.9536,-1.4082,-1.6786,-2.0838,-2.5103,0,0.291,-5.26813,-5.68496,-5.60908,-5.14211,-4.92171,-4.94982,-5.06361,-5.12999,-5.62062,-6.03635,18.226,0,0,0
40385003,0,0,2,2.65379,-1.5488,4572.645,1.616602,1.61781652,-2.8208,-2.7741,-2.8344,-3.0609,-3.4792,0,0.9966,-5.51681,-5.93229,-5.86122,-5.3937,-5.17125,-5.19824,-5.31021,-5.37755,-5.86743,-6.28,18.8527,0,0,0
40385301,0,0,2,-0.56188,-1.30231,4568.143,1.614013,1.61259943,-2.2306,-2.6671,-2.9217,-3.3068,-3.7321,0,0.7198,-5.36255,-5.77848,-5.70586,-5.23852,-5.01673,-5.04408,-5.15663,-5.22366,-5.71378,-6.12736,18.4655,0,0,0
40386155,0,0,2,1.64966,-0.53026,4569.426,1.614751,1.61248293,-1.6736,-2.1271,-2.3966,-2.8006,-3.227,0,0.4413,-4.86064,-5.27644,-5.20427,-4.73687,-4.51489,-4.54214,-4.65452,-4.72165,-5.2117,-5.62498,17.2111,0,0,0
40388115,0,0,2,3.90535,1.557,4580.114,1.620905,1.62004685,-1.0639,-1.5156,-1.7836,-2.1855,-2.6119,0,0.0528,-5.70499,-6.11976,-6.05126,-5.58344,-5.35991,-5.38631,-5.49732,-5.56516,-6.05441,-6.46557,19.3258,0,0,0
40389535,0,0,2,4.33416,3.21583,4585.614,1.62408,1.62524205,-1.7807,-2.2247,-2.4858,-2.8789,-3.3047,0,0.6517,-5.67578,-6.09006,-6.02345,-5.55542,-5.33108,-5.35706,-5.46736,-5.53558,-6.0234,-6.4345,19.2548,0,0,0
40390162,0,0,4,3.70568,3.84121,4587.845,1.625369,1.62358145,-2.1482,-2.6024,-2.8724,-3.277,-3.7035,0,0.4101,-5.73702,-6.15109,-6.08524,-5.61713,-5.39247,-5.41827,-5.52828,-5.59665,-6.08391,-6.49499,19.4088,0,0,0
40390602,0,0,2,-1.98271,4.37334,4582.679,1.622385,1.62208268,-0.7753,-1.2298,-1.5001,-1.9052,-2.3316,0,0.2964,-5.17563,-5.59018,-5.52256,-5.05465,-4.83074,-4.85694,-4.96761,-5.03564,-5.52422,-5.93535,18.0034,0,0,0
40401189,0,0,2,2.60233,-4.16239,4588.717,1.625873,1.62306833,-2.1704,-2.6247,-2.8949,-3.2998,-3.7263,0,0.1012,-5.5369,-5.9509,-5.88535,-5.4172,-5.19241,-5.21815,-5.32805,-5.39648,-5.88351,-6.29458,18.9088,0,0,0
40402557,0,0,2,-2.94994,-2.64401,4585.406,1.62396,1.62507998,-2.1795,-2.6328,-2.902,-3.3055,-3.7319,0,0.5701,-5.32553,-5.73983,-5.67314,-5.20512,-4.98081,-5.00681,-5.11713,-5.18534,-5.67322,-6.08432,18.3791,0,0,0
40405956,0,0,2,4.87654,0.84929,4591.019,1.627204,1.62839711,-2.065,-2.5142,-2.7798,-3.1786,-3.6048,0,0.4786,-5.29595,-5.70974,-5.64498,-5.17674,-4.95162,-4.97717,-5.08679,-5.15537,-5.64182,-6.05286,18.3073,0,0,0
40407139,0,0,2,1.82727,2.03286,4582.607,1.622343,1.62294043,-1.6895,-1.7989,-1.8938,-2.1404,-2.5598,0,0.9782,-4.86146,-5.27602,-5.20837,-4.74046,-4.51656,-4.54277,-4.65345,-4.72147,-5.21007,-5.62121,17.2179,0,0,0
40420514,0,0,2,0.95696,-4.09759,4596.347,1.63029,1.63063786,-2.5052,-2.5339,-2.6092,-2.8446,-3.2639,0,0.985,-5.32576,-5.73905,-5.67612,-5.20767,-4.98178,-5.00692,-5.11587,-5.1848,-5.66991,-6.08089,18.3837,0,0,0
40420902,0,0,2,-1.91591,-3.5861,4594.138,1.62901,1.62965363,-1.5812,-1.5407,-1.6023,-1.83,-2.249,0,0.9896,-5.18968,-5.60317,-5.53949,-5.07112,-4.84555,-4.87087,-4.98009,-5.04888,-5.53454,-5.94554,18.0427,0,0,0
40421654,0,0,2,2.59462,-2.73499,4590.505,1.626907,1.62641392,-2.4671,-2.5321,-2.6157,-2.8557,-3.275,0,0.9727,-5.35573,-5.76957,-5.70463,-5.23641,-5.01136,-5.03696,-5.14664,-5.21519,-5.70177,-6.11281,18.4565,0,0,0
40421708,0,0,2,-3.0833,-2.65873,4591.035,1.627214,1.6277239,-1.1449,-1.5903,-1.8526,-2.2473,-2.6733,0,0.0241,-5.71956,-6.13335,-6.06859,-5.60035,-5.37522,-5.40078,-5.51039,-5.57897,-6.06541,-6.47646,19.3663,0,0,0
40422032,0,0,2,0.32554,-2.14703,4588.311,1.625638,1.62538997,-2.0733,-2.5113,-2.7673,-3.154,-3.5796,0,0.8879,-5.44753,-5.86157,-5.79588,-5.32775,-5.10302,-5.12878,-5.23874,-5.30714,-5.79428,-6.20535,18.6852,0,0,0
40422704,0,0,2,-0.51514,-1.39643,4580.969,1.621398,1.62138875,-1.8789,-2.3205,-2.5795,-2.97,-3.3958,0,0.537,-5.42712,-5.84181,-5.7736,-5.30575,-5.08209,-5.10843,-5.21932,-5.28723,-5.77625,-6.18741,18.6314,0,0,0
40425676,0,0,2,1.81729,2.0351,4590.748,1.627048,1.62701306,-1.6884,-2.1424,-2.4123,-2.8168,-3.2431,0,0.6084,-5.13355,-5.54737,-5.48251,-5.01428,-4.7892,-4.81478,-4.92443,-4.99299,-5.47951,-5.89055,17.9012,0,0,0
40426747,0,0,2,3.73419,3.37772,4596.531,1.630396,1.63212263,-2.15,-2.5986,-2.8637,-3.2619,-3.688,0,0.4382,-5.73934,-6.15261,-6.08974,-5.62129,-5.39537,-5.4205,-5.52942,-5.59837,-6.08343,-6.49441,19.4177,0,0,0
40427014,0,0,2,-3.11391,3.61746,4597.817,1.631142,1.63094005,-1.7072,-2.1513,-2.4125,-2.8057,-3.2316,0,0.7278,-5.1555,-5.56866,-5.50623,-5.03772,-4.81162,-4.83665,-4.94541,-5.01444,-5.49918,-5.91015,17.9586,0,0,0
40427327,0,0,2,-0.11772,3.99992,4595.647,1.629884,1.62885163,-2.245,-2.6793,-2.9321,-3.315,-3.7402,0,0.8945,-5.04804,-5.4614,-5.39823,-4.92981,-4.70402,-4.72921,-4.83825,-4.90714,-5.39242,-5.80341,17.6892,0,0,0
40438721,0,0,2,-1.14762,-4.49876,4606.47,1.636164,1.63700626,-2.2315,-2.6678,-2.9223,-3.3073,-3.7328,0,0.7238,-5.33906,-5.75146,-5.69197,-5.22313,-4.99578,-5.02015,-5.12784,-5.19743,-5.68002,-6.09089,18.4207,0,0,0
40438764,0,0,2,3.57605,-4.49803,4611.191,1.63891,1.63773248,-2.8952,-2.9214,-2.9963,-3.2317,-3.6514,0,0.9717,-5.42293,-5.83486,-5.77698,-5.30795,-5.07993,-5.10393,-5.21104,-5.28094,-5.76238,-6.1732,18.632,0,0,0
40439318,0,0,2,0.75395,-3.86543,4598.094,1.631302,1.63140605,-1.8301,-2.2844,-2.5546,-2.9594,-3.3858,0,0.3427,-5.68632,-6.09946,-6.03712,-5.56861,-5.34246,-5.36747,-5.4762,-5.54525,-6.02992,-6.44088,19.2858,0,0,0
40441560,0,0,2,3.09733,-1.72354,4596.605,1.630439,1.63051688,-2.1153,-2.5693,-2.8392,-3.2436,-3.67,0,0.3919,-5.63502,-6.04829,-5.98545,-5.51699,-5.29106,-5.31618,-5.4251,-5.49405,-5.97909,-6.39007,19.157,0,0,0
40442542,0,0,2,2.65711,-0.61512,4596.654,1.630468,1.6289462,-2.0535,-2.5079,-2.7783,-3.1834,-3.6099,0,0.4599,-5.54477,-5.95804,-5.89521,-5.42675,-5.20082,-5.22593,-5.33484,-5.4038,-5.88882,-6.2998,18.9314,0,0,0
40443476,0,0,2,4.34519,0.52612,4602.914,1.634099,1.63553428,-1.5599,-2.0114,-2.2792,-2.6808,-3.1071,0,0.5442,-5.21081,-5.62353,-5.56283,-5.09413,-4.86729,-4.89193,-5.00006,-5.06942,-5.55289,-5.9638,18.0988,0,0,0
40444606,0,0,2,0.46729,1.84322,4592.627,1.628135,1.62584949,-1.7245,-2.1783,-2.448,-2.8522,-3.2785,0,0.1682,-5.24679,-5.66043,-5.59622,-5.12792,-4.90257,-4.92799,-5.03741,-5.10609,-5.59214,-6.00316,18.1849,0,0,0
40458114,0,0,2,-2.75497,-3.74354,4608.385,1.637278,1.63871394,-1.774,-2.2266,-2.4952,-2.898,-3.3243,0,0.5635,-5.09084,-5.50301,-5.44417,-4.97526,-4.74764,-4.77186,-4.87931,-4.94903,-5.43115,-5.842,17.8007,0,0,0
40460417,0,0,2,2.6391,-1.26064,4600.661,1.632791,1.63108199,-1.9033,-2.3574,-2.6274,-3.032,-3.4583,0,0.2458,-5.12926,-5.54217,-5.48071,-5.01209,-4.78558,-4.81039,-4.9188,-4.98801,-5.47204,-5.88298,17.8941,0,0,0
40462035,0,0,2,-1.94481,0.65121,4601.939,1.633533,1.63132982,-1.7645,-1.9591,-2.0808,-2.345,-2.7654,0,0.9474,-5.45082,-5.86362,-5.80259,-5.33393,-5.10723,-5.13194,-5.24019,-5.30949,-5.7932,-6.20412,18.6985,0,0,0
40462850,0,0,2,-2.72377,1.73984,4602.71,1.63398,1.6323593,-1.8214,-2.2749,-2.5443,-2.9481,-3.3746,0,0.5865,-5.23342,-5.64615,-5.58539,-5.11669,-4.88989,-4.91454,-5.02269,-5.09204,-5.57556,-5.98647,18.1552,0,0,0
40464654,0,0,2,-4.32955,3.87989,4620.909,1.644574,1.64350886,-1.6838,-2.1332,-2.3989,-2.7979,-3.2241,0,0.0918,-5.6919,-6.10299,-6.0484,-5.579,-5.34959,-5.37286,-5.47879,-5.54833,-6.02841,-6.43912,19.3081,0,0,0
40477951,0,0,2,3.02514,-1.77554,4609.628,1.638001,1.63506144,-2.081,-2.5337,-2.8024,-3.2053,-3.6317,0,0.6416,-5.26541,-5.67748,-5.61906,-5.1501,-4.9223,-4.94642,-5.05372,-5.12352,-5.60534,-6.01618,18.2376,0,0,0
40481971,0,0,2,-2.95486,2.98159,4616.389,1.641938,1.6423595,-1.8675,-2.3176,-2.584,-2.9839,-3.4102,0,0.4537,-5.43192,-5.84341,-5.78729,-5.31806,-5.08929,-5.1129,-5.21938,-5.28918,-5.76979,-6.18056,18.6564,0,0,0
40495272,0,0,2,-2.77225,-3.77238,4628.486,1.649002,1.64810305,-1.8536,-2.297,-2.5575,-2.9499,-3.3758,0,0.6992,-5.16918,-5.57964,-5.52761,-5.05791,-4.82743,-4.84977,-4.95515,-5.02425,-5.50345,-5.91409,18.0041,0,0,0
40495380,0,0,2,-4.12089,-3.69079,4635.643,1.653193,1.65236353,-1.6432,-2.0929,-2.3589,-2.7583,-3.1846,0,0.5617,-5.38322,-5.79297,-5.74343,-5.2735,-5.042,-5.0634,-5.16835,-5.23704,-5.71542,-6.12599,18.5419,0,0,0
40496619,0,0,2,-1.88474,-2.01131,4617.726,1.642718,1.64311222,-1.0879,-1.529,-1.7877,-2.1778,-2.6036,0,0.4945,-5.49886,-5.91023,-5.85456,-5.38528,-5.15632,-5.17983,-5.28615,-5.35587,-5.83633,-6.24707,18.8243,0,0,0
40499154,0,0,2,3.97444,1.19888,4624.315,1.646564,1.64634871,-1.8067,-2.2596,-2.5286,-2.9318,-3.3582,0,0.2099,-5.56294,-5.97374,-5.92031,-5.45077,-5.22088,-5.24378,-5.34941,-5.41875,-5.89843,-6.30911,18.9869,0,0,0
40499443,0,0,2,-0.2566,1.53779,4614.847,1.641039,1.6412105,-2.1395,-2.4477,-2.6181,-2.9189,-3.341,0,0.9751,-5.09459,-5.50621,-5.44957,-4.9804,-4.75185,-4.77558,-4.88225,-4.95214,-5.43293,-5.84371,17.8125,0,0,0
40499565,0,0,2,3.42443,1.74086,4617.914,1.642827,1.64352812,-2.0671,-2.5212,-2.7911,-3.1954,-3.6219,0,0.0706,-5.3574,-5.76875,-5.71315,-5.24386,-5.01488,-5.03837,-5.14467,-5.21438,-5.69481,-6.10556,18.4707,0,0,0
40500463,0,0,2,-4.40869,2.8695,4627.401,1.648367,1.64777373,-1.6621,-2.0669,-2.2967,-2.6536,-3.0781,0,0.7077,-4.85444,-5.265,-5.21259,-4.74293,-4.5126,-4.53509,-4.64054,-4.7097,-5.18902,-5.59967,17.2168,0,0,0
40500583,0,0,2,-3.04347,3.03011,4621.246,1.644771,1.64553309,-1.9755,-2.4263,-2.6935,-3.0943,-3.5206,0,0.5975,-5.5889,-5.99997,-5.94549,-5.47607,-5.24661,-5.26986,-5.37575,-5.44526,-5.92531,-6.33602,19.0507,0,0,0
40500677,0,0,2,-1.16415,3.13718,4615.935,1.641673,1.64212097,-1.7624,-2.1366,-2.3451,-2.6801,-3.1035,0,0.9531,-4.65392,-5.06545,-5.00917,-4.53996,-4.31126,-4.3349,-4.44144,-4.51126,-4.99193,-5.4027,16.7113,0,0,0
40513289,0,0,2,1.68455,-4.03871,4631.898,1.650999,1.65199825,-1.8559,-2.3094,-2.5788,-2.9828,-3.4092,0,0.1935,-5.52402,-5.93415,-5.88333,-5.4135,-5.18253,-5.20442,-5.30959,-5.3785,-5.85731,-6.26791,18.8925,0,0,0
40513820,0,0,2,-0.06939,-3.48258,4623.009,1.6458,1.64762721,-2.2416,-2.695,-2.9643,-3.3681,-3.7945,0,0.6091,-5.59391,-6.00483,-5.95095,-5.48146,-5.25176,-5.27484,-5.38055,-5.44996,-5.9298,-6.34049,19.0639,0,0,0
40515985,0,0,2,-1.0154,-1.0318,4622.397,1.645443,1.64552263,-1.0278,-1.4785,-1.7454,-2.1459,-2.5722,0,0.3738,-6.0043,-6.41527,-6.36118,-5.89171,-5.66209,-5.68525,-5.791,-5.86045,-6.34036,-6.75106,20.0896,0,0,0
